+----------------------+------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                            NAME                            |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd8bh78g16u29l60cb05 | fedora-35-v20230508                                        | fedora-35                                       | f2eu0s8ai1pudqomqeck           | READY  |
| fd8bhcmchldee34jv1lk | ubuntu-16-04-lts-v20220815                                 | ubuntu-1604-lts                                 | f2e4tn161utue72a5m9p           | READY  |
| fd8bi5nchk2693dtmv4k | wordpress-v20230220                                        | wordpress                                       | f2e2t7mt2j7krif2859s,          | READY  |
|                      |                                                            |                                                 | f2eb05obffng2supgqli           |        |
| fd8biidtq4ocaudtgbpc | ubuntu-16-04-lts-gpu-v20220110                             | ubuntu-1604-lts-gpu                             | f2e2h2b0g9ikn3fjctvi           | READY  |
| fd8bj507sn97j6sjlp1n | centos-7-v20220228                                         | centos-7                                        | f2en8030onjd1ei9ncju           | READY  |
| fd8bjchnvrks8hm45j9l | centos-7-gpu-v20230605                                     | centos-7-gpu                                    | f2eptja85lau40qqv5hj           | READY  |
| fd8bjjd7dl1lc0cuef53 | ubuntu-18-04-lts-gpu-a100-v20211124                        | ubuntu-1804-lts-a100                            | f2edl2st4ft3ajar50i2           | READY  |
| fd8bkgba66kkf9eenpkb | ubuntu-22-04-lts-v20230724                                 | ubuntu-2204-lts                                 | f2enl84qjndap4o41aev           | READY  |
| fd8bl02spi25rngs4gbp | wordpress-v20211213                                        | wordpress                                       | f2ee0do72dhbprjf5ip6,          | READY  |
|                      |                                                            |                                                 | f2e1riib7splejo2imtk           |        |
| fd8blpoo247b2s4bgltq | ubuntu-18-04-lts-vgpu-v20220606                            | ubuntu-1804-lts-vgpu                            | f2e7e5jnqalafhb3bu28           | READY  |
| fd8bnccut0oeooa7tubs | ubuntu-1604-lts-1539287684                                 | ubuntu-1604-lts                                 | f2e94mt62hnjtavq3s7s           | READY  |
| fd8bnvb577ghrpva9bek | fedora-35-v20231002                                        | fedora-35                                       | f2e4o8g6dlmo8dg7u40o           | READY  |
| fd8bob1ce1ggo2516nf5 | ubuntu-16-04-lts-v20230612                                 | ubuntu-1604-lts                                 | f2e6931u6if83jb49g3m           | READY  |
| fd8bp0r527vf8h4nhin7 | lemp-v20211020                                             | lemp                                            | f2eqbods0bcrqrau1q44,          | READY  |
|                      |                                                            |                                                 | f2es49cpsep5btnp2vf0           |        |
| fd8bp4plvtt3du7aao8r | opensuse-15-3-v20230605                                    | opensuse-15-3                                   | f2euddphmvke39q924q7           | READY  |
| fd8bpogvmo62lhef1toc | gitlab-v20230102                                           | gitlab                                          | f2eadvcmiaqos9kf8pqa,          | READY  |
|                      |                                                            |                                                 | f2eg9kiqs9e1ukkk0ls7           |        |
| fd8bq4igo3s546o4bbfs | lamp-1544614513                                            | lamp                                            | f2el534qhg1js1d41950           | READY  |
| fd8bqhfagjd02e67pf3c | pentestit-nwaf-mlc-v20220808f                              | pentestit-nwaf-mlc                              | f2eshh3kfjjsivhd0dv2,          | READY  |
|                      |                                                            |                                                 | f2en2qqan063u407f37v           |        |
| fd8br4kfd9ktgd5a3bpj | almalinux-v20230703                                        | almalinux-8                                     | f2e3gabo6gd9846cvv40           | READY  |
| fd8brdgsuq2t7a11p7qc | container-optimized-image-1606394978                       | container-optimized-image                       | f2ehtukqd0iteomr07f4           | READY  |
| fd8brktrssil2rlm94c7 | scalaxi-scalaxiplatform-vm-v20221220                       | scalaxi-scalaxiplatform-vm                      | f2ens9m0742mkg3slqaf,          | READY  |
|                      |                                                            |                                                 | f2e2iftkahobollt78bv           |        |
| fd8brosad8ra7ua8micg | fedora-35-v20231009                                        | fedora-35                                       | f2emdpakhscrgeoo4hsv           | READY  |
| fd8bsiukatg0q857or77 | wordpress-v20231030                                        | wordpress                                       | f2e8k1m32bqmnstg2me2,          | READY  |
